text1,text2,text3,text4,istrue
www,fordham,edu,halsall,-1
fordham,edu,halsall,basis,-1
edu,halsall,basis,anskar,-1
halsall,basis,anskar,html,-1
http,www,homeschoolscience,com,-1
http,www,joinkarate,com,-1
http,www,cdc,gov,-1
www,cdc,gov,ncidod,-1
cdc,gov,ncidod,dpd,-1
gov,ncidod,dpd,parasites,-1
ncidod,dpd,parasites,cyclos,-1
http,www,valleystatebank,com,-1
http,www,goldenbait,com,-1
http,www,archive,org,-1
www,archive,org,details,-1
archive,org,details,lifeofphilipmel,-1
http,www,associatedbank,com,-1
http,www,laptopworldwide,com,-1
http,www,graphitestore,com,-1
http,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,mt,-1
com,group,mt,tv,-1
group,mt,tv,tsinmd,-1
mt,tv,tsinmd,dc,-1
http,www,cosphi,com,-1
http,www,tracyrpg,freeservers,-1
www,tracyrpg,freeservers,com,-1
http,www,bayviewnb,com,-1
http,www,loan,wolf,-1
www,loan,wolf,com,-1
http,www,meds,com,-1
www,meds,com,lung,-1
meds,com,lung,lunginfo,-1
com,lung,lunginfo,html,-1
http,www,z,teamkarate,1
www,z,teamkarate,com,1
http,www,porporaproject,com,-1
http,www,globalvis,com,-1
http,stinet,dtic,mil,1
stinet,dtic,mil,cgi,1
dtic,mil,cgi,bin,1
mil,cgi,bin,gettrdoc,1
cgi,bin,gettrdoc,ad,1
bin,gettrdoc,ad,ada,1
http,www,fortunecity,com,-1
www,fortunecity,com,tinpan,-1
fortunecity,com,tinpan,cajun,-1
com,tinpan,cajun,er,-1
http,scholar,lib,vt,-1
scholar,lib,vt,edu,-1
lib,vt,edu,ejournals,-1
vt,edu,ejournals,spt,-1
edu,ejournals,spt,spt,-1
ejournals,spt,spt,html,-1
http,www,angelfire,com,-1
www,angelfire,com,goth,-1
angelfire,com,goth,velcroparade,-1
com,goth,velcroparade,ind,-1
http,english,myguppy,net,-1
http,www,ad,org,-1
http,www,glcckeywest,org,-1
http,spib,rice,edu,1
http,www,garfield,com,-1
http,www,dosic,com,-1
http,www,woerner,com,-1
http,www,egenergy,com,-1
http,sports,mansfield,edu,-1
sports,mansfield,edu,wbasketball,-1
mansfield,edu,wbasketball,wbbpag,-1
http,www,ma,upc,-1
www,ma,upc,es,-1
ma,upc,es,geomc,-1
upc,es,geomc,events,-1
es,geomc,events,socg,-1
http,abc,net,au,-1
abc,net,au,health,-1
net,au,health,library,-1
au,health,library,adhd,-1
health,library,adhd,ff,-1
library,adhd,ff,htm,-1
http,pgpool,projects,postgresql,1
pgpool,projects,postgresql,org,1
http,www,angelfire,com,-1
www,angelfire,com,mi,-1
angelfire,com,mi,becsstuff,-1
http,www,mbpce,com,-1
http,www,scout,at,-1
www,scout,at,aschbach,-1
http,www,shekari,org,-1
http,www,wire,sculpture,-1
www,wire,sculpture,com,-1
http,www,maplenet,net,-1
www,maplenet,net,trowbridge,-1
maplenet,net,trowbridge,gosheb,-1
net,trowbridge,gosheb,htm,-1
http,www,breathwork,com,-1
www,breathwork,com,au,-1
http,www,geocities,com,-1
www,geocities,com,simionovski,-1
http,www,geocities,com,-1
www,geocities,com,eirecoins,-1
http,www,kennekuk,com,-1
http,www,jspinaldisorders,com,-1
http,www,ghostplace,com,-1
http,www,tonneaucoversworld,com,-1
http,www,aiuniv,edu,1
http,persia,org,audio,1
persia,org,audio,html,1
http,www,rottentomatoes,com,-1
www,rottentomatoes,com,m,-1
rottentomatoes,com,m,hester,-1
com,m,hester,street,-1
http,www,alligator,org,-1
http,www,causemarketingforum,com,-1
http,www,if,legends,-1
www,if,legends,org,-1
if,legends,org,adventure,-1
legends,org,adventure,arla,-1
org,adventure,arla,html,-1
http,www,friendlybear,com,-1
http,ucpjournals,uchicago,edu,-1
ucpjournals,uchicago,edu,aas,-1
uchicago,edu,aas,aastex,-1
http,www,bbwsexpixxx,com,-1
www,bbwsexpixxx,com,foot,-1
bbwsexpixxx,com,foot,fetish,-1
com,foot,fetish,sex,-1
foot,fetish,sex,mai,-1
http,www,sherrigreen,com,-1
http,www,pwr,tools,1
www,pwr,tools,com,1
http,news,service,stanford,-1
news,service,stanford,edu,-1
service,stanford,edu,news,-1
stanford,edu,news,oct,-1
http,www,norskejenter,com,-1
http,kokokahi,hypermart,net,-1
http,members,lycos,co,-1
members,lycos,co,uk,-1
lycos,co,uk,tcc,-1
http,www,begbie,com,-1
http,www,geocities,com,-1
www,geocities,com,stoicvoice,-1
http,www,metaldetector,org,-1
www,metaldetector,org,uk,-1
http,ps,gamespy,com,-1
ps,gamespy,com,playstation,-1
gamespy,com,playstation,the,-1
com,playstation,the,last,-1
http,www,epa,gov,1
www,epa,gov,docs,1
epa,gov,docs,ozone,1
http,www,dpcustom,com,-1
http,geocities,com,jonwalton,-1
http,www,somethingpositive,net,-1
http,teacher,scholastic,com,1
teacher,scholastic,com,wolves,1
http,www,netlibrary,com,-1
www,netlibrary,com,urlapi,-1
netlibrary,com,urlapi,asp,-1
com,urlapi,asp,action,-1
urlapi,asp,action,su,-1
http,www,spokenwordimages,com,-1
http,www,meucciranch,com,-1
http,www,hubway,com,-1
www,hubway,com,au,-1
http,sportsillustrated,cnn,com,-1
sportsillustrated,cnn,com,baseball,-1
cnn,com,baseball,mlb,-1
http,www,curleysresort,com,-1
http,www,angelfire,com,-1
www,angelfire,com,sc,-1
angelfire,com,sc,elmag,-1
http,www,woodburnkyle,com,-1
http,www,post,ye,1
http,www,geocities,com,-1
www,geocities,com,slyfan,-1
geocities,com,slyfan,index,-1
com,slyfan,index,html,-1
http,www,immermoed,com,-1
http,www,up,com,-1
www,up,com,do,-1
up,com,do,gameoverview,-1
com,do,gameoverview,cid,-1
http,www,versiontracker,com,-1
http,www,coreropes,com,-1
http,www,wasatchdetailing,com,-1
http,www,craanen,com,-1
http,www,worldofwarcraft,com,-1
www,worldofwarcraft,com,info,-1
worldofwarcraft,com,info,basics,-1
com,info,basics,gui,-1
http,www,albanyorange,org,1
http,www,photonika,net,-1
http,www,ahbinc,com,-1
http,www,angelfire,com,1
www,angelfire,com,sc,1
angelfire,com,sc,pete,1
com,sc,pete,gspot,1
sc,pete,gspot,ent,1
http,movies,yahoo,com,-1
movies,yahoo,com,shop,-1
yahoo,com,shop,d,-1
com,shop,d,hc,-1
shop,d,hc,amp;id,-1
http,www,brickpopwarnerdragons,com,-1
http,en,nano,ir,1
http,www,fadeinonline,com,-1
http,dayton,rivals,com,-1
http,www,skidmoreathletics,com,-1
www,skidmoreathletics,com,index,-1
skidmoreathletics,com,index,aspx,-1
com,index,aspx,ta,-1
http,www,hardcore,porn,-1
www,hardcore,porn,karas,-1
hardcore,porn,karas,com,-1
porn,karas,com,avs,-1
karas,com,avs,america,-1
http,www,portableshelters,com,-1
http,www,lastres,com,-1
http,www,escapist,com,-1
www,escapist,com,sscatalina,-1
http,www,perfectionplate,com,-1
http,www,elissaqueen,com,-1
http,www,parrotparrot,com,-1
http,en,wikipedia,org,1
en,wikipedia,org,wiki,1
wikipedia,org,wiki,achumawi,1
org,wiki,achumawi,language,1
http,www,eddiemoney,com,-1
http,www,explorespace,com,-1
www,explorespace,com,nfsi,-1
http,tools,ietf,org,-1
tools,ietf,org,html,-1
ietf,org,html,rfc,-1
http,my,pclink,com,-1
my,pclink,com,rlovgren,-1
http,members,tripod,com,-1
members,tripod,com,dlindsaygoodwin,-1
tripod,com,dlindsaygoodwin,ivil,-1
http,www,cyprus,archaeology,-1
www,cyprus,archaeology,org,-1
cyprus,archaeology,org,uk,-1
http,www,telateks,com,-1
http,bsa,theshoppe,com,-1
http,www,octavesoft,ch,-1
http,www,ramwelding,com,1
http,www,thesimmonsgallery,com,1
http,www,afropoets,net,-1
www,afropoets,net,wandacoleman,-1
afropoets,net,wandacoleman,html,-1
http,www,foodnouveau,com,-1
www,foodnouveau,com,recipes,-1
foodnouveau,com,recipes,maincourse,-1
http,www,totalsite,com,-1
http,racing,rodzen,com,-1
http,www,leaguelineup,com,-1
www,leaguelineup,com,welcome,-1
leaguelineup,com,welcome,asp,-1
com,welcome,asp,url,-1
welcome,asp,url,br,-1
http,www,deckerotica,com,-1
http,www,geocities,com,-1
www,geocities,com,yosemite,-1
geocities,com,yosemite,shr,-1
com,yosemite,shr,htm,-1
http,www,lawyo,com,-1
http,www,chapt,org,-1
http,www,objectsbydesign,com,-1
www,objectsbydesign,com,projects,-1
objectsbydesign,com,projects,xmi,-1
com,projects,xmi,to,-1
http,www,vagabondtroupe,com,-1
http,www,gamespot,com,1
www,gamespot,com,pc,1
gamespot,com,pc,strategy,1
com,pc,strategy,starwarsem,1
http,members,tripod,com,-1
members,tripod,com,rockandrollrevival,-1
http,www,salonmagazine,com,-1
www,salonmagazine,com,mwt,-1
salonmagazine,com,mwt,feature,-1
http,www,faithzone,com,-1
www,faithzone,com,pdf,-1
faithzone,com,pdf,files,-1
com,pdf,files,tithing,-1
pdf,files,tithing,pdf,-1
http,www,nevum,com,1
http,www,theatrikos,com,-1
http,www,uvm,edu,1
www,uvm,edu,recsports,1
http,members,allstream,net,-1
members,allstream,net,jogall,-1
allstream,net,jogall,stargate,-1
net,jogall,stargate,htm,-1
http,www,dietwords,com,-1
http,www,viaje,curitiba,-1
www,viaje,curitiba,pr,-1
viaje,curitiba,pr,gov,-1
curitiba,pr,gov,br,-1
pr,gov,br,pontosturi,-1
http,www,romanorthodox,com,-1
http,www,ctkb,org,-1
http,www,petfinder,com,-1
www,petfinder,com,shelters,-1
petfinder,com,shelters,in,-1
com,shelters,in,html,-1
http,en,wikipedia,org,-1
en,wikipedia,org,wiki,-1
wikipedia,org,wiki,risk,-1
org,wiki,risk,management,-1
http,www,networkfinancialprint,com,-1
http,www,washingtonpost,com,-1
www,washingtonpost,com,wp,-1
washingtonpost,com,wp,srv,-1
com,wp,srv,national,-1
http,www,nesl,edu,-1
www,nesl,edu,lawrev,-1
http,www,manifestation,com,-1
www,manifestation,com,sabrina,-1
http,ip,eti,uva,-1
ip,eti,uva,nl,-1
eti,uva,nl,bis,-1
uva,nl,bis,flora,-1
nl,bis,flora,php,-1
bis,flora,php,selected,-1
http,www,hispandex,com,1
http,www,auburn,edu,-1
www,auburn,edu,vestmon,-1
auburn,edu,vestmon,longfellow,-1
edu,vestmon,longfellow,bio,-1
http,www,sage,assembly,-1
www,sage,assembly,com,-1
http,www,dotronix,com,-1
http,www,lewingroup,com,1
http,us,imdb,com,-1
us,imdb,com,name,-1
imdb,com,name,nm,-1
http,anacharsis,ifrance,com,1
http,www,sfcrowsnest,com,1
www,sfcrowsnest,com,sfnews,1
sfcrowsnest,com,sfnews,oct,1
com,sfnews,oct,news,1
http,www,classicbookshelf,com,-1
www,classicbookshelf,com,library,-1
classicbookshelf,com,library,leroux,-1
http,www,nolose,org,-1
http,www,rvm,gatech,-1
www,rvm,gatech,edu,-1
http,www,headless,org,-1
http,www,newscientist,com,-1
www,newscientist,com,article,-1
newscientist,com,article,dn,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,a,-1
org,cathen,a,htm,-1
http,animatedlighting,stores,yahoo,-1
animatedlighting,stores,yahoo,net,-1
http,www,faqs,org,1
www,faqs,org,faqs,1
faqs,org,faqs,lisp,1
org,faqs,lisp,faq,1
http,www,bobbysherman,com,-1
http,www,connectionscc,ca,-1
http,www,smashcar,com,-1
http,www,psdab,com,-1
http,www,the,laser,1
www,the,laser,com,1
the,laser,com,sxsuperstar,1
laser,com,sxsuperstar,htm,1
http,rubens,anu,edu,-1
rubens,anu,edu,au,-1
anu,edu,au,htdocs,-1
edu,au,htdocs,surveys,-1
au,htdocs,surveys,italre,-1
http,pc,gamezone,com,-1
pc,gamezone,com,gamesell,-1
gamezone,com,gamesell,p,-1
com,gamesell,p,htm,-1
http,www,rficdesign,com,-1
http,www,gzk,ro,-1
http,www,mta,ca,-1
www,mta,ca,calendar,-1
mta,ca,calendar,cognitivescie,-1
http,www,keystoneneighbourhood,com,1
http,trueloveexists,tripod,com,-1
http,www,cornerstone,edg,-1
www,cornerstone,edg,com,-1
http,www,simcom,net,1
http,rogerebert,suntimes,com,-1
rogerebert,suntimes,com,apps,-1
suntimes,com,apps,pbcs,-1
com,apps,pbcs,dll,-1
apps,pbcs,dll,a,-1
http,www,capturedsea,com,-1
http,www,calreining,com,-1
http,tolweb,org,tree,1
tolweb,org,tree,group,1
org,tree,group,hyperotreti,1
tree,group,hyperotreti,amp;c,1
http,www,wesclark,com,-1
www,wesclark,com,am,-1
http,www,lavender,ce,-1
www,lavender,ce,com,-1
http,ip,eti,uva,-1
ip,eti,uva,nl,-1
eti,uva,nl,bis,-1
uva,nl,bis,flora,-1
nl,bis,flora,php,-1
bis,flora,php,selected,-1
http,www,ontheborder,com,-1
http,bible,com,bibleanswers,-1
bible,com,bibleanswers,result,-1
com,bibleanswers,result,php,-1
bibleanswers,result,php,id,-1
http,mediatheek,thinkquest,nl,1
mediatheek,thinkquest,nl,jrb,1
http,www,cbardcole,com,-1
http,www,unyp,cz,-1
http,www,bloomingtonspeedway,com,-1
http,www,freestylesnowsports,co,-1
www,freestylesnowsports,co,uk,-1
freestylesnowsports,co,uk,british,-1
http,www,californiaequipment,com,-1
http,www,californiadayspas,com,-1
http,www,devons,com,-1
www,devons,com,rexnfx,-1
devons,com,rexnfx,html,-1
http,aaronramseynews,wordpress,com,1
http,home,comcast,net,-1
home,comcast,net,bishop,-1
http,www,chatoyant,com,-1
http,clublambpage,com,clairclublambs,-1
clublambpage,com,clairclublambs,index,-1
com,clairclublambs,index,html,-1
http,www,thesafetyexpert,com,-1
http,www,behavioranalysts,com,1
http,www,geocities,com,-1
www,geocities,com,vienna,-1
geocities,com,vienna,strasse,-1
com,vienna,strasse,t,-1
http,www,southlandboat,com,-1
http,www,basehit,net,1
http,www,godamongdirectors,com,-1
www,godamongdirectors,com,scripts,-1
godamongdirectors,com,scripts,citiz,-1
http,www,lysator,liu,-1
www,lysator,liu,se,-1
lysator,liu,se,mbrx,-1
liu,se,mbrx,xbattleai,-1
http,homepage,mac,com,-1
homepage,mac,com,jumpman,-1
http,www,starshow,com,1
http,www,cajuncompany,net,-1
http,www,afterlifeseasons,com,-1
http,www,careercenter,ilstu,1
www,careercenter,ilstu,edu,1
http,entertainment,msn,com,-1
entertainment,msn,com,celebs,-1
msn,com,celebs,celeb,-1
com,celebs,celeb,aspx,-1
http,gc,umc,org,-1
http,worldnetdaily,com,news,-1
worldnetdaily,com,news,article,-1
com,news,article,asp,-1
news,article,asp,arti,-1
http,www,richter,eu,-1
http,www,tru,fitcarpets,-1
www,tru,fitcarpets,com,-1
tru,fitcarpets,com,au,-1
http,www,latechbbb,com,-1
http,en,wikipedia,org,-1
en,wikipedia,org,wiki,-1
wikipedia,org,wiki,milwaukee,-1
org,wiki,milwaukee,brewers,-1
http,www,taopage,org,-1
www,taopage,org,liehtzu,-1
taopage,org,liehtzu,html,-1
http,www,cs,cmu,-1
www,cs,cmu,edu,-1
cs,cmu,edu,mjw,-1
cmu,edu,mjw,recipes,-1
edu,mjw,recipes,soup,-1
mjw,recipes,soup,chowde,-1
http,www,rxlist,com,-1
www,rxlist,com,cgi,-1
rxlist,com,cgi,generic,-1
com,cgi,generic,betamethsol,-1
http,www,free,sex,-1
www,free,sex,hardcore,-1
free,sex,hardcore,porn,-1
sex,hardcore,porn,pics,-1
hardcore,porn,pics,com,-1
porn,pics,com,eur,-1
http,www,sdvfdrs,org,-1
http,www,bcap,energy,-1
www,bcap,energy,org,-1
http,www,m,media,-1
www,m,media,com,-1
http,www,websterclub,org,-1
http,www,gutenberg,org,-1
www,gutenberg,org,etext,-1
http,www,library,upenn,-1
www,library,upenn,edu,-1
library,upenn,edu,cjs,-1
http,www,hort,net,-1
www,hort,net,gallery,-1
hort,net,gallery,view,-1
net,gallery,view,lam,-1
gallery,view,lam,solscrr,-1
http,www,eubusiness,com,-1
www,eubusiness,com,guides,-1
eubusiness,com,guides,competition,-1
http,www,muygranderanch,com,-1
http,www,indiacancer,org,1
http,www,geocities,com,-1
www,geocities,com,area,-1
http,www,eddiebauer,com,-1
http,www,brightriver,com,-1
www,brightriver,com,cn,-1
http,www,canicom,co,1
www,canicom,co,uk,1
http,www,jimmylafave,com,-1
http,www,aerosports,org,-1
http,www,sparta,systems,-1
www,sparta,systems,com,-1
http,www,ugumc,com,-1
http,www,wcolumbiafirstbaptist,org,-1
http,www,teksolutionsinc,com,-1
http,www,danielrdavison,com,-1
http,www,matchingsox,com,-1
http,www,marblebridge,com,-1
http,www,cybershed,com,-1
http,www,robotroom,com,-1
www,robotroom,com,sweet,-1
robotroom,com,sweet,html,-1
http,www,upstatenyroads,com,-1
www,upstatenyroads,com,exitindex,-1
upstatenyroads,com,exitindex,shtml,-1
http,kpmcgregor,bravehost,com,-1
http,www,agreeinc,com,-1
http,www,cloverhillbooks,com,-1
http,www,tinnitus,org,-1
http,www,homebrewerswarehouse,com,-1
www,homebrewerswarehouse,com,au,-1
http,www,promisechecks,com,-1
http,www,lrranch,com,-1
http,www,thenationalcoalition,org,-1
http,www,weareat,com,-1
http,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,arizona,-1
com,group,arizona,bdsm,-1
http,www,jcysl,org,-1
http,masterquigon,homestead,com,-1
masterquigon,homestead,com,tpm,-1
homestead,com,tpm,html,-1
http,www,bigissueground,com,-1
http,z,invisionfree,com,-1
z,invisionfree,com,mountain,-1
invisionfree,com,mountain,brawlers,-1
http,www,lwcc,online,-1
www,lwcc,online,org,-1
http,www,ivillage,com,-1
www,ivillage,com,food,-1
ivillage,com,food,experts,-1
com,food,experts,nutrition,-1
http,www,mbg,radolfzell,-1
www,mbg,radolfzell,de,-1
http,www,americandisplayusa,com,-1
http,www,newadvent,org,-1
www,newadvent,org,cathen,-1
newadvent,org,cathen,b,-1
org,cathen,b,htm,-1
http,www,mobilwebben,com,-1
www,mobilwebben,com,hundremeterskogen,-1
http,www,religionisbullshit,net,-1
www,religionisbullshit,net,blog,-1
religionisbullshit,net,blog,index,-1
net,blog,index,php,-1
http,home,wanadoo,nl,1
home,wanadoo,nl,jeroeng,1
wanadoo,nl,jeroeng,kuiper,1
nl,jeroeng,kuiper,sta,1
http,www,strengir,is,-1
http,www,carylodge,org,-1
http,www,ncgolfers,com,-1
http,dinnercoop,cs,cmu,1
dinnercoop,cs,cmu,edu,1
cs,cmu,edu,dinnercoop,1
cmu,edu,dinnercoop,recipes,1
http,www,thespiannet,com,-1
www,thespiannet,com,actresses,-1
thespiannet,com,actresses,a,-1
com,actresses,a,alley,-1
actresses,a,alley,k,-1
http,www,covisible,com,1
http,www,geocities,com,-1
www,geocities,com,timrobbinspage,-1
http,www,sussex,ac,-1
www,sussex,ac,uk,-1
sussex,ac,uk,english,-1
http,bordervalekeep,netfirms,com,-1
bordervalekeep,netfirms,com,index,-1
netfirms,com,index,html,-1
http,www,teens,panties,-1
www,teens,panties,com,-1
teens,panties,com,nympho,-1
panties,com,nympho,index,-1
com,nympho,index,html,-1
http,www,serve,com,-1
www,serve,com,marbeth,-1
serve,com,marbeth,music,-1
com,marbeth,music,copyright,-1
marbeth,music,copyright,html,-1
http,www,cin,org,-1
www,cin,org,users,-1
cin,org,users,james,-1
org,users,james,files,-1
users,james,files,stations,-1
james,files,stations,htm,-1
http,www,k,hi,-1
www,k,hi,us,-1
k,hi,us,kapunaha,-1
hi,us,kapunaha,student,-1
us,kapunaha,student,project,-1
http,www,memorare,com,1
www,memorare,com,catechism,1
memorare,com,catechism,pennycat,1
com,catechism,pennycat,txt,1
http,www,angelfire,com,-1
www,angelfire,com,stars,-1
angelfire,com,stars,themike,-1
http,www,ozclarke,com,-1
http,www,geocities,com,-1
www,geocities,com,heartland,-1
geocities,com,heartland,valley,-1
http,www,bcou,ca,-1
www,bcou,ca,services,-1
bcou,ca,services,policies,-1
http,www,willsieco,com,-1
http,www,emergemedical,com,-1
www,emergemedical,com,au,-1
http,www,burikmodeldesign,com,1
http,www,sadu,org,-1
www,sadu,org,treehouse,-1
sadu,org,treehouse,dance,-1
org,treehouse,dance,space,-1
treehouse,dance,space,htm,-1
http,www,speckdesign,com,1
http,www,redcurrentfilms,com,-1
http,www,color,org,-1
http,www,fecfs,com,-1
http,www,geocities,com,-1
www,geocities,com,nw,-1
geocities,com,nw,creations,-1
http,www,prchurchofchrist,org,1
http,www,unitnews,co,-1
www,unitnews,co,uk,-1
http,ds,gamespy,com,-1
ds,gamespy,com,nintendo,-1
gamespy,com,nintendo,ds,-1
com,nintendo,ds,marker,-1
nintendo,ds,marker,man,-1
ds,marker,man,a,-1
http,www,pricejam,com,-1
http,clubs,roanoke,edu,-1
clubs,roanoke,edu,ka,-1
http,www,marine,gov,-1
www,marine,gov,my,-1
marine,gov,my,service,-1
gov,my,service,kp,-1
my,service,kp,sar,-1
service,kp,sar,html,-1
http,www,rideaccidents,com,-1
http,seen,students,mtu,-1
seen,students,mtu,edu,-1
http,www,projectes,net,-1
www,projectes,net,homeangles,-1
projectes,net,homeangles,htm,-1
http,www,qcol,net,-1
www,qcol,net,arrowhead,-1
http,www,componentace,com,-1
http,www,mainstreams,com,-1
http,www,mariner,org,-1
www,mariner,org,educationalad,-1
mariner,org,educationalad,ageofex,-1
http,www,waterpointservices,co,-1
www,waterpointservices,co,uk,-1
http,www,perdiemworks,com,-1
http,www,livesyndicate,us,-1
www,livesyndicate,us,goldtires,-1
http,www,cse,ucsd,1
www,cse,ucsd,edu,1
http,www,olemiss,edu,-1
www,olemiss,edu,depts,-1
olemiss,edu,depts,english,-1
edu,depts,english,ms,-1
depts,english,ms,writer,-1
http,www,slovak,com,-1
http,www,portraitsbylucia,com,-1
http,www,fatherdave,org,-1
http,www,standrews,burgesshill,-1
www,standrews,burgesshill,org,-1
standrews,burgesshill,org,uk,-1
http,www,distinguishedwomen,com,-1
www,distinguishedwomen,com,biographies,-1
http,www,symbio,organic,-1
www,symbio,organic,com,-1
http,autos,groups,yahoo,-1
autos,groups,yahoo,com,-1
groups,yahoo,com,group,-1
yahoo,com,group,legacyb,-1
http,www,tradlongbows,co,-1
www,tradlongbows,co,uk,-1
http,www,wcoomd,org,-1
www,wcoomd,org,ie,-1
wcoomd,org,ie,en,-1
org,ie,en,en,-1
ie,en,en,html,-1
http,www,geocities,com,-1
www,geocities,com,heartland,-1
geocities,com,heartland,pointe,-1
http,www,unlv,edu,-1
www,unlv,edu,colleges,-1
unlv,edu,colleges,continuing,-1
edu,colleges,continuing,ed,-1
http,www,jumpstation,co,-1
www,jumpstation,co,uk,-1
jumpstation,co,uk,lego,-1
co,uk,lego,lightscan,-1
http,www,ercad,gr,1
http,www,soundartrecordings,com,-1
http,helmont,tripod,com,-1
helmont,tripod,com,index,-1
tripod,com,index,html,-1
http,www,rescoplastics,com,1
http,www,theatrehistory,com,-1
www,theatrehistory,com,american,-1
theatrehistory,com,american,musical,-1
http,philadelphiacriminaldefense,blogspot,com,-1
http,www,boltonhandball,org,1
www,boltonhandball,org,uk,1
http,caction,users,netlink,-1
caction,users,netlink,co,-1
users,netlink,co,uk,-1
netlink,co,uk,bambaataa,-1
http,www,gardinerfcu,org,-1
http,www,railingdynamics,com,-1
http,www,animats,com,-1
www,animats,com,papers,-1
animats,com,papers,languages,-1
http,www,ahfad,org,1
http,www,geocities,com,-1
www,geocities,com,dan,-1
geocities,com,dan,cavanagh,-1
com,dan,cavanagh,matrix,-1
dan,cavanagh,matrix,htm,-1
http,www,midlandsbbc,org,-1
http,www,utsa,com,-1
http,ww,netnitco,net,1
ww,netnitco,net,users,1
netnitco,net,users,rzeprace,1
http,www,bluesmovers,com,-1
http,www,worldwiderds,com,-1
http,www,spartansnet,co,-1
www,spartansnet,co,uk,-1
http,www,otto,max,-1
www,otto,max,com,-1
http,www,corr,state,1
www,corr,state,mn,1
corr,state,mn,us,1
http,www,bbc,co,-1
www,bbc,co,uk,-1
bbc,co,uk,films,-1
co,uk,films,eastern,-1
http,www,art,conservation,-1
