text1,text2,text3,text4,class
http,pistons,realgm,com,14
http,www,touch,ru,3
sexy,free,lesbian,pictures,0
http,www,carstereoworld,com,12
angelfire,com,celeb,ratin,13
www,up,com,do,7
www,fuck,galaxy,com,0
http,myweb,cableone,net,6
training,de,buecher,new,3
http,www,kidshealth,org,7
nlm,nih,gov,entrez,5
http,www,theccca,com,13
v,avison,c,htm,1
www,football,co,uk,14
hungrymonster,com,recipe,recipe,6
http,www,gr,fx,3
members,tripod,com,mstef,6
http,www,state,gov,7
http,www,midlandsbbc,org,13
http,www,globritephotoluminescent,com,2
http,www,loverspackage,com,0
http,members,lycos,co,4
fortunecity,com,wasicu,wasicusim,4
http,www,geocities,com,4
http,www,angelfire,com,7
home,hiwaay,net,v,5
human,php,s,c,1
http,www,apollo,software,3
pole,com,p,htm,13
http,listserv,unb,ca,9
generalreport,es,a,htm,7
wikipedia,org,wiki,complex,3
http,www,bayviewnb,com,2
gamespot,com,ps,puzzle,4
gamespot,com,pc,strategy,4
http,www,avtelmedia,com,2
http,grimsbytown,rivals,net,14
com,siam,se,html,3
doh,cwp,viewa,q,5
http,www,ueia,com,2
www,thisisawar,com,abuseemotional,5
pt,warnerbros,com,home,7
http,autos,groups,yahoo,9
http,www,starnesandgatward,co,5
www,rxmed,com,b,5
http,ic,u,net,8
http,www,lrctc,org,9
http,www,britarch,ac,11
http,www,johnhenrybikes,com,14
http,www,hryproskoly,wz,7
au,index,php,option,8
http,www,gjcaa,org,14
http,www,schoolloan,org,10
http,www,southcoastfencing,com,14
http,www,cybergrass,com,6
www,hctar,org,pdfs,2
http,www,jbsoft,org,3
net,en,uk,articles,4
http,www,jsydneyjones,com,1
http,www,cuisimages,com,6
ourworld,compuserve,com,homepages,9
http,jezwolf,livejournal,com,13
http,www,corolla,toyota,9
big,tits,free,big,0
main,dishes,meat,s,6
http,ign,ign,com,4
http,www,gang,wars,4
http,www,frenchheritagesociety,org,10
www,delivery,musume,com,0
http,www,mtnviewhospital,com,5
http,www,misterart,com,3
co,uk,hi,world,11
http,www,epinions,com,4
http,www,geocities,com,6
com,fclbrjat,eingan,htm,1
www,wind,water,org,9
www,geocities,com,thewallshow,1
ign,com,objects,html,7
akrishi,taotehch,tao,htm,13
mjw,recipes,soup,chowde,6
if,org,games,arthur,4
gamebits,net,psx,apescape,4
supermotousa,net,home,htm,14
http,www,rficdesign,com,11
www,maths,bris,ac,11
http,www,dmf,international,11
www,worldebooklibrary,com,ebooks,1
msu,edu,user,hammermi,5
actiontrip,com,reviews,maxpayne,4
http,www,softexe,com,3
web,singnet,com,sg,6
http,www,cool,studio,4
http,www,angelfire,com,1
com,cyberage,big,tit,0
http,www,newadvent,org,13
http,www,letour,fr,7
http,www,ics,uci,11
http,www,ndsmcobserver,com,8
www,geocities,com,diver,9
http,www,poker,tomorrow,4
www,angelfire,com,celeb,13
http,forums,gardenweb,com,6
squidge,org,mrs,fish,1
www,sportsline,com,u,14
http,www,geocities,com,9
http,www,wisechoicecollection,com,12
http,www,davistownmuseum,org,10
org,cathen,b,htm,13
thespiannet,com,actresses,b,1
http,www,geocities,com,6
http,www,boa,constrictors,9
http,www,angelfire,com,6
http,www,badgercolor,com,2
www,bio,brandeis,edu,11
yale,edu,science,subject,10
http,www,brightriver,com,2
movieweb,com,movie,romymichelle,1
http,www,andalucia,com,1
geocities,com,sgrho,cornell,10
www,sfcrowsnest,com,sfnews,1
http,www,shihtzushowdogs,com,9
com,sports,golf,men,14
wapiti,net,co,hwr,2
http,www,messenger,inquirer,8
www,nicepakistan,com,food,6
http,www,msc,uky,10
http,www,midweek,com,6
uk,html,fjbc,html,1
www,mid,statesfootball,org,14
http,users,rcn,com,7
http,www,adoptioncrossroads,org,6
http,www,bearcountryusa,com,7
com,tx,queenofsarab,main,1
members,madasafish,com,d,14
http,reference,aol,com,7
www,texasbob,com,kitchen,6
com,articles,moc,htm,13
http,www,worldbank,org,8
www,cse,unsw,edu,3
http,www,heraldpalladium,com,8
www,emuunlim,com,virtuale,4
http,www,software,plc,4
www,janis,or,jp,0
http,www,willbell,com,11
http,www,angelfire,com,6
pub,com,food,index,6
atdn,org,access,states,5
gamespy,com,wii,harvey,4
http,www,geocities,com,3
gov,uk,planth,pestpics,11
http,www,cnonline,net,13
cock,pictures,com,index,0
www,about,cruise,co,9
http,www,ibiblio,org,11
www,math,ru,nl,11
http,www,biosync,com,5
bham,ac,uk,carnival,10
skhu,ac,kr,eng,10
http,en,wikipedia,org,7
http,www,ellava,com,9
inits,americareads,index,html,1
http,www,tue,shuttle,10
http,kparkertx,tripod,com,9
http,ch,c,chem,11
http,www,chubby,chix,0
http,www,bostonphoenix,com,1
gamespy,com,interviews,septembe,4
www,hollywood,com,celebs,1
allexperts,com,browse,cgi,5
http,www,anellomouthpieces,com,12
http,www,hymntime,com,1
http,www,sooeveningnews,com,8
http,www,plala,or,7
http,www,hds,harvard,10
http,www,jigc,org,6
www,ihrc,umn,edu,10
au,dunn,coralsea,htm,13
members,shaw,ca,dwarkentin,4
knot,org,induction,shtml,11
http,www,recipesource,com,6
http,www,touch,football,14
sexe,asiatique,free,fr,0
http,www,csulaathletics,com,14
org,cgi,bin,cmbozeman,10
www,christ,or,kr,13
www,cabq,gov,police,13
http,www,sea,edu,9
dk,sight,arch,of,11
www,brown,edu,students,10
sourceforge,net,projects,dgen,4
www,gamespot,com,xbox,7
www,marvistavet,com,html,5
artsci,wustl,edu,landc,7
http,www,plant,identification,11
net,developer,men,football,14
geocities,com,collegepark,quad,13
fms,komkon,org,ines,4
org,audio,index,html,9
cpan,org,jhar,mp,3
www,revolutionhealth,com,conditions,5
www,katzjustice,com,jktaichi,14
http,www,topix,com,14
www,motherearthnews,com,do,6
www,freeporn,pics,net,0
dk,uk,index,htm,1
pref,hokkaido,lg,jp,7
http,www,ziongrandrapidsmn,org,13
com,de,mb,k,7
amateur,paysites,org,carmens,0
http,www,heathbaby,com,1
http,ps,gamespy,com,7
rxlist,com,cgi,generic,5
phila,gov,intranet,pgintrahome,13
http,research,microsoft,com,3
http,nyquist,tripod,com,14
http,www,xs,all,7
www,weizmann,ac,il,11
http,www,rochester,edu,14
http,www,flightofexcelsior,net,11
com,manakhemia,index,html,4
english,news,news,php,14
http,www,world,sex,0
www,comicxone,megs,com,1
co,uk,jetix,cda,7
http,www,juegosdecocinar,es,7
http,www,wnec,edu,14
fchd,info,sneinton,htm,14
http,www,fuse,network,3
ucsf,edu,epidem,epidem,5
hiwaay,net,eatchley,rockytop,9
http,www,iaresearch,com,3
today,com,garages,garage,2
http,www,underwooddistributing,com,12
http,www,smashcar,com,14
geocities,com,rk,page,3
http,www,hydeseal,com,14
http,www,inspection,gc,5
coseti,org,setiques,htm,11
net,panther,dguern,htm,11
http,www,shellmonster,com,12
eubusiness,com,guides,competition,13
http,argus,acia,com,10
nature,online,life,dinosa,11
com,guild,aspx,guildid,4
news,bbc,co,uk,7
http,www,wishs,com,0
http,www,bryndole,com,3
http,www,prismsignals,com,4
http,dpb,dp,funpic,7
yorku,ca,topology,preprint,11
www,geocities,com,ihopeulikeit,1
http,www,legalexpertsearch,com,13
http,www,personalizedpresents,com,12
imdb,com,title,tt,1
com,soups,soups,vichys,6
www,menshealth,com,style,6
com,features,btg,tri,4
http,www,liammellowshurlingclub,com,14
www,house,plans,house,3
http,www,pantieupskirt,com,0
sports,mansfield,edu,wbasketball,14
com,recipes,steamed,millet,6
www,imdb,com,title,1
http,nds,gamezone,com,7
http,www,police,foundation,13
www,europornstar,com,cumshots,0
yahoo,com,group,bigeyessma,4
www,intramation,co,uk,3
yahoo,com,group,vapaganhs,10
org,j,famart,htm,7
http,adnuncuamprosperareest,chez,alice,0
http,www,ebookmall,com,3
www,salon,com,books,1
uk,bioref,fungi,asc,11
ping,at,stage,asm,4
menu,spb,ru,index,6
http,www,vancouveruniversity,edu,10
edu,faculty,carr,imag,11
com,nhl,players,playerpa,14
curitiba,pr,gov,br,11
www,dcu,ie,salis,11
kuleuven,be,dtai,ml,3
http,www,profootballweekly,com,14
inet,fi,clan,quimichin,9
feat,biochem,du,edu,11
www,slaney,org,pct,11
www,ibm,com,developerworks,3
http,www,palosverdes,com,9
recipesource,com,main,dishes,6
www,snr,missouri,edu,10
ces,clemson,edu,linux,3
spectrum,com,index,html,1
http,www,applepie,co,0
org,wiki,rebol,programming,3
com,who,david,bowie,1
www,bom,gov,au,7
ac,uk,depts,economics,8
springer,com,east,home,3
http,www,geocities,com,3
com,recipes,pasta,penne,6
org,recipes,vjmesoup,htm,6
http,www,mountainspiritqigong,com,5
com,jill,kelly,hardcore,0
http,www,homepagemadeeasy,com,3
www,arm,loom,ch,2
mars,depts,soc,main,11
http,www,reachouttrust,org,13
http,www,explorenaples,com,5
http,www,vicrovers,com,9
http,www,nwfdailynews,com,8
pbs,org,newshour,bb,7
http,www,lifeisfun,com,0
www,educationsoftware,com,au,3
gamerevolution,com,oldsite,games,4
www,wien,ica,org,10
http,www,americanlibertylaw,com,13
homepages,tesco,net,lisaandroy,9
editorial,asp,aff,i,1
http,www,beediverse,com,12
www,clubofamsterdam,com,event,10
www,gamestats,com,objects,7
org,soc,northernshen,index,10
www,newadvent,org,cathen,13
www,cyberartsweb,org,cpace,1
http,www,urbanext,uiuc,6
http,www,juneharman,com,7
com,soups,soups,cucumb,6
www,guildportal,com,guild,4
http,www,cyclotouring,org,14
xxx,sex,nude,porn,0
angelfire,com,ca,believethelie,7
sports,w,fieldh,m,14
xtrasex,com,o,xdick,0
org,cathen,a,htm,13
com,zippys,hot,tvs,0
rocky,edu,athletics,mensgolf,14
http,www,inuksite,com,7
http,ccie,u,com,3
http,www,eddiebauer,com,12
http,www,natmus,gl,10
muskingum,edu,home,athletics,14
http,www,caroad,group,0
newadvent,org,cathen,a,13
http,www,recipes,us,6
www,homes,today,com,2
cls,ioe,ac,uk,10
http,www,quinnipiacbobcats,com,14
newadvent,org,cathen,b,13
www,angelfire,com,realm,14
eti,uva,nl,bis,11
http,ram,de,la,7
www,acmetech,co,uk,3
www,life,enrichment,consulting,5
com,clairclublambs,index,html,2
http,groups,yahoo,com,9
chance,berkeley,edu,orus,10
cia,gov,library,publications,7
http,www,gamespot,com,4
http,www,aahsa,org,5
rxlist,com,cgi,generic,5
www,recipesource,com,main,6
acm,org,ubiquity,views,10
www,miamiherald,com,index,8
free,hardcore,sex,pictures,0
http,www,tarzan,cc,1
http,www,tanneries,roux,2
gov,entrez,query,fcgi,5
http,www,lhsi,org,13
http,www,allysa,com,0
www,virtualitalia,com,recipes,6
www,princeton,edu,sgu,4
pc,sim,jetfighter,enha,4
mike,walleye,blogspot,com,9
www,angelfire,com,oh,0
http,www,angelfire,com,9
http,www,stltoday,com,8
www,club,belami,de,0
www,zark,com,extra,11
http,www,gamespot,com,4
http,www,taopage,org,13
http,www,titans,uwosh,14
http,ps,gamespy,com,4
org,kiosque,sep,tuileries,6
http,www,animalclinic,cc,5
http,www,mbgmusicsupply,com,12
nyu,edu,groups,neubertlab,11
www,nidr,nih,gov,5
fittits,com,crystal,storm,0
com,avs,h,cyber,0
uva,nl,bis,flora,11
ps,ign,com,articles,4
gov,bcp,edu,pubs,2
http,www,geocities,com,13
http,ucblibraries,colorado,edu,7
club,xtasia,co,uk,0
eiffel,fr,teiffel,uk,7
asp,net,default,aspx,3
http,www,dentalanaesthesia,org,5
edu,athletics,sport,cfm,14
http,www,talkingromance,com,12
http,www,grass,i,9
www,mentalhealth,com,drug,5
http,www,fanbase,links,14
net,colorado,nasa,wsb,14
kevscave,com,youngjean,index,0
www,irma,international,org,2
http,www,tim,mann,4
http,www,herald,progress,8
bcrc,bio,umass,edu,11
ietf,org,html,rfc,3
nicesingles,com,festival,fest,6
uiuc,edu,grilling,index,6
http,postmarks,tripod,com,9
http,www,foxsports,com,14
www,a,biglobe,ne,9
http,www,scripps,edu,11
uk,tol,comment,colum,8
arp,t,arp,students,10
gamespy,com,pc,star,4
www,freewebs,com,howtomemorizepi,9
http,news,rten,tis,8
http,www,newadvent,org,13
http,homepage,hispeed,ch,6
http,tc,eserver,org,3
history,com,minisites,valentine,7
www,gwu,edu,nsarchiv,13
http,www,uncp,edu,8
http,www,provalisresearch,com,10
faculty,speck,propaganda,in,13
www,gamecritics,com,review,4
http,www,private,eye,8
godutchmen,com,index,aspx,14
dungiven,derry,anglican,org,13
http,www,geocities,com,1
http,www,fbirecords,com,1
http,wii,ign,com,7
http,www,maroondahleader,com,8
www,unitycommunity,com,universal,14
http,web,ukonline,co,14
one,com,cm,fact,3
nahoo,net,games,html,4
anth,ucsb,edu,projects,7
www,sympatico,ca,bancan,2
org,cathen,b,htm,13
classicbookshelf,com,library,leroux,1
http,www,fordham,edu,13
http,www,omt,org,5
http,www,solomons,fam,13
http,www,unibas,ch,10
http,kollyris,megs,com,7
http,www,cryptomundo,com,11
http,balham,osteopathic,co,5
pc,ign,com,objects,4
angelfire,com,biz,greenlantern,12
http,www,roguehusky,com,9
http,www,geocities,com,13
choppersrule,com,default,htm,9
http,www,compwest,com,2
www,cafepress,com,speedwear,12
http,books,nap,edu,5
http,www,wakeair,com,12
edgeofexistence,org,mammals,species,11
pictures,biz,bathing,latina,0
courierpress,com,news,gleaner,8
http,www,winsquad,net,3
http,www,loan,wolf,2
http,www,cs,cmu,6
http,www,law,cornell,13
http,www,vivacincodemayo,org,13
http,www,angelfire,com,12
com,fs,fingering,in,0
com,step,one,stepone,1
health,qld,gov,au,5
ccpc,cc,kindai,ac,10
http,www,communigate,co,13
http,tnasupermarket,com,sites,0
homeedmag,com,wlcm,brds,10
www,geocities,com,janine,7
http,www,nevum,com,3
ndbc,noaa,gov,cgi,8
http,www,sdc,nh,3
www,cowboy,net,native,7
espn,go,com,nfl,14
org,cathen,c,htm,13
www,globalsnowshows,co,uk,14
ffm,junetz,de,kuj,7
edu,japaridz,cl,gsol,11
www,housing,utoronto,ca,10
start,all,com,a,3
www,uapress,arizona,edu,7
www,angelfire,com,journal,0
http,www,adssupport,net,3
http,www,cris,com,12
http,www,sec,state,10
www,gamespot,com,xbox,4
us,attorney,office,divisio,6
http,www,globaltimesystems,com,2
http,www,scouting,org,7
http,www,gameboomers,com,4
klynas,com,streets,html,11
animaldiversity,ummz,umich,edu,11
user,tninet,se,yuu,9
srs,ac,uk,srs,11
tv,tokyo,co,jp,7
com,actresses,b,blanche,1
www,pibburns,com,stamps,9
sight,arch,of,con,11
http,www,artisangear,com,12
http,www,gamespot,com,7
http,www,piaget,org,11
www,uexpress,com,ups,8
http,www,theactionphotographer,co,14
http,www,nintendoland,com,4
kashmir,lana,narod,ru,0
aol,com,used,list,6
depts,medicine,gastro,gme,5
http,www,powerotics,com,0
usr,eng,about,shtml,3
http,www,davidpritchard,com,2
au,stories,aoheadindn,htm,8
http,www,amazon,fr,12
www,childaid,org,adoption,6
http,www,meteostar,com,8
www,anyvitamins,com,copper,5
com,wv,gamezone,html,4
com,ax,trans,index,0
http,www,bu,edu,9
http,www,info,arch,10
www,enoshop,co,uk,12
http,www,sugarnslice,com,12
http,www,saintjohnsabbey,org,13
gsfc,nasa,gov,evsecef,7
http,www,garriottart,com,12
catteryrow,com,listings,abyssinian,9
http,www,biju,co,12
http,www,umiacs,umd,10
http,www,cleanroomspecialists,com,2
http,www,brooklynposters,com,1
cgi,bin,recipe,cgi,6
http,neon,mems,cmu,13
http,www,imperva,com,3
ftc,gov,bcp,bcp,6
allrecipes,com,directory,asp,6
jcusports,com,index,aspx,14
upc,tommy,cam,i,10
http,d,ch,free,9
http,www,recipecottage,com,6
www,fergusonv,com,there,4
ex,ac,uk,gliding,9
www,rspb,org,uk,7
http,wii,ign,com,7
http,www,wmssc,org,9
espn,go,com,ncaa,10
http,www,hechtgalleries,com,1
http,www,prenatalpeek,com,5
online,de,rumba,e,11
www,reflexology,london,org,5
lam,students,teachers,an,7
www,cropmark,co,nz,2
gamespot,com,dreamcast,action,4
dma,j,net,obi,7
com,recipe,recipe,sea,6
hot,nasty,legs,com,0
psci,net,drmott,tournatch,9
com,sol,papers,cfm,4
http,www,msha,org,14
http,www,musicphoto,freeuk,8
http,www,springer,com,5
www,chemisphere,co,uk,2
now,com,stars,nankwan,1
http,www,rspb,org,7
de,members,gentle,man,0
www,tolweb,org,entoprocta,11
mcmaster,ca,econ,ugcm,11
http,svmomblog,typepad,com,6
erotica,com,secretary,upskirt,0
antwifarms,com,swinediseases,shtml,5
usalkela,freeserve,co,uk,4
www,uk,usa,com,9
www,medhelp,org,forums,5
http,www,bergeracco,com,2
http,www,skiandsuntours,com,14
http,www,pearsonhighered,com,3
http,www,drnardella,nd,5
uta,edu,student,orgs,9
www,lesbiansex,lesbian,com,0
com,information,antarctic,a,11
http,public,wartburg,edu,10
ds,gamespy,com,nintendo,7
ps,gamezone,com,gamesell,7
http,www,raumzeitfilter,de,1
recipesource,com,soups,soups,6
www,nktelco,net,leffelhampshires,2
berkeley,edu,history,evothough,11
http,www,bigdaddysoftware,com,3
http,www,theexecutivepreference,com,0
http,dab,in,tum,11
http,drmenlo,com,nwd,8
http,p,ezboard,com,14
www,brynmawr,edu,athletics,14
com,cf,m,n,6
dmoz,aol,com,cgi,3
canningcollege,wa,edu,au,10
www,angelfire,com,games,14
www,amazon,co,uk,12
angelfire,com,nf,beforum,14
www,com,reminder,index,3
unicef,cobrayouth,de,basisfilm,7
http,www,hindustantimes,com,8
http,www,campgroundguide,com,3
com,group,labs,techinfo,7
http,users,bigpond,net,14
com,gay,porn,ebony,0
http,www,costumecity,com,12
nei,nih,gov,health,5
http,www,wilddiscus,com,12
http,www,newadvent,org,13
http,www,news,journalonline,8
shooters,ngenres,com,previews,4
www,fno,org,jan,10
eti,uva,nl,bis,11
com,chess,chesstiger,htm,4
www,acc,commnet,edu,10
all,free,fat,pics,0
www,largeformatonline,co,uk,2
www,greenwich,college,ac,10
www,trends,com,tibs,11
http,www,craftyarts,co,12
yahoo,com,movie,info,1
www,art,werks,com,12
http,www,ncacs,org,13
www,chesapeakebay,net,hermit,11
http,www,animauxtv,fr,7
http,www,gastro,com,5
insect,black,and,yell,11
art,main,jhtml,a,1
www,freewebs,com,evilgirlly,7
http,www,seraline,com,11
wc,rootsweb,ancestry,com,13
pc,hardware,faq,chipl,3
http,www,hospicecarewv,org,5
http,www,nmsu,edu,10
http,tools,ietf,org,3
http,www,lastres,com,2
unsw,edu,au,disy,3
grow,n,thrive,com,12
org,wgbh,nova,neanderthals,7
www,botany,hawaii,edu,11
http,www,zwire,com,1
http,us,imdb,com,1
www,math,fju,edu,11
geocities,com,mrs,morebucks,6
http,www,ellipsis,com,1
http,www,female,domination,0
www,geocities,com,area,4
http,www,homespunfarm,com,9
microsoft,com,games,age,4
http,www,vcpa,com,8
liver,ca,liver,disease,5
http,www,hasbro,com,4
www,seasoned,com,issues,6
http,www,americanblinds,com,12
http,tools,ietf,org,3
http,www,encountervideo,com,12
www,realsexsites,com,pnp,0
http,bi,org,ndavis,13
www,n,philes,com,4
com,revolt,index,html,7
epinions,com,cmsw,isp,6
http,www,newhope,grief,13
http,www,amazon,co,12
www,geocities,com,neoandrezero,7
com,ps,previews,html,4
www,coolmagic,btinternet,co,1
www,smartbridge,okstate,edu,11
xbox,ign,com,objects,7
uk,courselist,aspx,page,11
http,www,twinshock,net,6
oswego,edu,economic,econweb,11
teamxbox,com,xbox,virtua,7
geocities,com,akamariehawk,home,8
www,sexcentral,net,alisons,0
home,ice,cream,recipes,6
www,wms,t,com,14
http,groups,yahoo,com,13
www,unitnews,co,uk,1
http,www,blackoaksiberians,com,9
http,www,cytochroma,com,2
www,district,indianaoes,org,13
http,www,paulcoia,com,8
http,liinwww,ira,uka,3
www,newadvent,org,cathen,13
http,www,rtis,com,11
http,chineselanguage,org,dictionaries,10
www,tony,amonte,com,14
www,jbum,com,maze,4
net,kitchen,desserts,html,6
https,www,overleaf,com,10
voyeur,amateurs,com,pom,0
http,www,mailtracking,com,2
www,geocities,com,thebestofbothworlds,0
http,www,tvguide,com,1
http,www,topix,com,9
a,musicjournalism,ic,ind,1
www,evoyage,com,billsessays,0
http,www,dvdland,it,0
http,www,uvm,edu,5
com,cgi,generic,viread,5
http,www,avma,org,13
com,tv,recipes,files,6
nanny,search,co,uk,6
citi,umich,edu,u,6
www,sexshop,com,mx,0
com,umhajar,gripe,html,6
tldp,org,howto,software,3
http,www,uib,no,11
gladstone,uoregon,edu,piphi,10
howard,hr,bio,html,1
http,www,ricochetswimwear,com,12
http,home,no,net,1
http,www,uvm,edu,10
niagara,fallsview,weddings,com,13
hi,asia,pacific,countr,7
http,www,jeanniemay,com,12
www,recipesource,com,soups,6
vlib,us,old,west,13
home,comcast,net,colorado,14
http,www,cyber,kitchen,6
http,avp,ugo,com,1
paleontology,lsa,umich,edu,10
http,www,intersolar,de,2
utexas,edu,phy,demo,11
gamespot,com,pc,sim,4
ietf,org,html,rfc,3
avert,org,statindx,htm,5
http,www,earthpower,com,12
com,index,aspx,tab,14
www,fortunecity,com,oasis,2
tech,groups,yahoo,com,11
www,amazingherbs,com,meduseofgari,6
http,www,psp,org,5
http,h,novel,com,0
www,ae,krakow,pl,10
www,whatscookingamerica,net,caviar,6
chem,lsu,edu,wiki,11
http,www,pbr,co,2
www,horticultureworld,net,mango,11
post,edu,programs,shtml,10
www,bakerfamily,net,kenpo,14
yahoo,com,group,interpretin,11
ign,com,objects,html,4
english,donga,com,srv,3
thisisawar,com,abuseemotional,htm,5
http,www,parenthoodplace,com,6
com,jrpsong,zauber,html,1
http,www,scent,thiascandles,12
www,eff,org,censorship,8
dmhcares,org,foundation,race,5
www,angelfire,com,az,7
www,bellaonline,com,articles,6
com,index,aspx,tab,14
allstream,net,jogall,stargate,1
www,valdosta,edu,dst,13
http,www,gaymarkt,at,0
www,thomsongroup,com,au,11
http,www,geocities,com,9
com,psx,codes,wine,4
http,www,manowar,ru,1
http,www,ucl,ac,10
http,www,bearlygettingdressed,com,12
wikipedia,org,wiki,talpidae,11
www,fansfc,com,scunthorpefootballclub,14
http,www,angelfire,com,1
https,www,dcccd,edu,5
co,uk,hi,world,7
http,us,imdb,com,1
pl,leblandia,eng,htm,13
www,drnardella,nd,ca,5
www,bcou,ca,programs,10
http,www,epa,gov,11
caique,parrot,pet,birds,9
solae,com,soyproteinrecipes,recipes,6
