text1,text2,text3,text4,class
newadvent,org,cathen,b,13
gamespy,com,pc,dead,4
http,www,georgetown,edu,1
http,www,johann,strauss,1
www,orewasurfclub,co,nz,14
www,recipecottage,com,fish,6
storys,com,bdsm,fiction,0
http,www,hometime,com,6
http,www,acuraembedded,com,3
zcommunications,org,zmag,viewarticl,7
http,www,epinions,com,6
http,www,math,buffalo,7
www,columbiagames,com,cgi,4
geocities,com,the,spirit,1
kids,com,holidays,father,7
no,people,hnohf,blackspeech,11
http,contest,thinkquest,jp,7
uiuc,edu,greenline,i,6
http,www,gauge,co,9
http,www,gamespot,com,om_clk=gssummary
http,home,comcast,net,10
http,lemon,h,com,0
http,aaronramseynews,wordpress,com,14
http,www,dreamlogic,net,1
membres,lycos,fr,cleclert,7
agroatlas,spb,ru,pests,11
civil,la,tea,com,12
http,www,acutab,com,12
www,troubleshooters,com,tmicro,3
http,www,cs,cmu,4
http,www,drewhaydentaylor,com,1
http,www,fiesta,i,7
http,www,staff,scheduler,3
encarta,msn,com,encyclopedia,7
jkimball,ma,ultranet,biol,7
esmo,com,index,html,2
lands,weeds,star,htm,11
www,libs,uga,edu,10
http,groups,yahoo,com,0
www,alter,ego,org,7
com,mynashbug,index,html,9
http,www,mainstreams,com,3
lesbian,pornography,pics,com,0
http,www,redcage,com,3
http,www,buy,de,0
http,www,spicewineironworks,com,12
http,www,vcpa,com,task=view&amp
http,ualgiman,dtiltas,lt,7
angelfire,com,journal,coldlemonade,0
http,www,channel,com,4
http,www,unionnetworking,com,3
centennialofflight,gov,essay,explor,7
away,com,outside,buyersguide,6
com,gzreviews,r,htm,4
people,hnohf,blackspeech,htm,11
http,www,aaicu,org,10
http,health,groups,yahoo,5
ds,ign,com,objects,7
http,www,user,dccnet,2
www,rounsevell,com,tqhorses,14
www,thedoctorsdoctor,com,diseases,5
apps,pbcs,dll,a,1
http,www,newadvent,org,13
group,sex,pictures,orgy,0
wlr,lands,weeds,star,11
www,irma,international,org,2
http,www,mactyre,net,4
http,www,dell,com,3
http,www,beadecked,com,12
people,aapt,net,au,9
www,belfield,com,pet,5
www,xanadu,agency,co,0
http,www,doughgirls,com,0
com,medicine,hiv,htm,5
http,www,ci,salisbury,5
angelfire,com,mb,laurencedurand,13
http,www,uk,payroll,3
http,www,partsheaven,com,12
ntlworld,com,david,boud,9
mdc,mo,gov,nathis,7
http,www,adport,com,9
www,imdb,com,title,7
uk,reviews,vmcdermid,han,1
www,nla,gov,au,8
www,easycheergirls,com,lesbian,0
www,geocities,com,rogeliogareizaga,4
www,ecomuseum,dk,english,10
www,pastrywiz,com,season,6
ca,cap,links,websites,11
org,articles,counseling,j,10
www,cavesslsc,com,au,14
diabetesincontrol,com,modules,php,file=article&amp
web,nottingham,ac,uk,10
com,kids,a,htm,7
www,free,porn,free,0
www,botany,hawaii,edu,11
www,curvy,cuties,com,0
www,teen,free,porn,0
http,www,ncsu,ultimate,14
www,angelfire,com,fl,6
http,www,clarkshadows,com,8
www,gocrimson,com,sportselect,key=&amp
www,grow,n,thrive,12
seastarseasalt,com,recipes,html,6
www,scuba,org,vt,9
www,designbasics,com,articles,6
www,uglybrothers,net,recipes,6
http,www,muck,org,4
http,www,nakedwellhungmen,com,0
sociology,camden,rutgers,edu,10
http,www,nelsonmountainbikeclub,org,14
edu,govpubs,for,n,7
http,ohioline,osu,edu,6
eti,uva,nl,bis,menuentry=soorten&amp
armandie,papillonne,over,blog,0
weddings,by,alicia,m,13
tacksauce,com,nav,recipes,6
http,www,beadstuff,com,12
www,serve,com,marbeth,13
iomhome,nsf,pages,patie,5
http,www,peirceonline,net,10
http,members,tripod,com,1
health,groups,yahoo,com,6
geocities,com,luv,friends,1
www,gamerevolution,com,oldsite,4
http,www,newadvent,org,13
users,tpg,com,au,8
com,group,filemaker,j,3
sg,ethics,jcode,htm,8
http,www,antilles,sail,9
infostuff,com,kids,a,7
www,gamecritics,com,review,4
wa,gov,ehp,ts,5
www,riverdene,com,au,14
ietf,org,html,rfc,3
www,pbs,org,newshour,7
com,twodogs,index,htm,7
www,ssbinc,com,medway,10
onderzk,atmoond,clara,index,11
ice,cream,recipes,html,6
worldofwarcraft,com,info,basics,4
http,www,sedlan,com,3
http,www,ewoollacott,com,9
com,soups,soups,rec,6
org,tekezo,dreamcast,software,4
http,www,bycarel,com,3
www,nwf,org,campusecology,7
http,www,info,arch,10
com,games,index,html,4
http,www,rushmorecaviary,com,9
epinions,com,auto,make,6
www,mentattech,com,themes,3
www,oral,cumshots,sex,0
www,suite,com,welcome,13
www,aps,dz,an,8
http,www,angelfire,com,6
http,www,raleighbridgeclub,org,4
http,www,gourmetsleuth,com,6
freespiritkites,com,pages,squad,9
com,apps,pbcs,dll,1
vegweb,com,index,php,6
www,uni,koeln,de,0
www,emailman,com,index,3
http,www,wordisoutmovie,com,1
http,www,thesuntimes,com,8
www,oracle,com,database,3
stinet,dtic,mil,cgi,location=u2&amp
www,chas,uchicago,edu,10
http,www,leaguelineup,com,14
com,au,index,php,task=view&amp
http,www,newadvent,org,13
www,geocities,com,moviesfan,7
groups,yahoo,com,group,9
org,games,cheats,gbc,4
www,geocities,com,dave,7
www,armchairempire,com,reviews,4
clt,mq,edu,au,11
http,www,worldwiderds,com,2
the,webwizard,co,uk,3
http,www,walltowall,com,3
www,mola,tcu,edu,10
http,www,gamepro,com,4
cuesta,cc,ca,us,10
com,ps,codes,grand,4
library,thinkquest,org,j,7
http,wdn,itlnet,net,8
bibleanswers,result,php,id,13
http,www,geocities,com,13
local,middle,east,bahrain,11
http,www,breathwork,com,5
http,www,cclcinc,com,6
http,www,decimaldegrees,com,11
http,www,cali,pi,11
http,www,newadvent,org,13
shsmwell,sale,catholic,edu,13
mann,org,xboard,html,4
altstuff,com,newsnf,htm,8
http,www,thinkquest,org,10
gamespot,com,n,sports,4
uiuc,edu,veggies,okra,6
http,www,hopfweisse,de,9
sophia,smith,edu,plaid,10
home,comcast,net,flickhead,1
free,fr,index,en,12
health,groups,yahoo,com,5
http,hairy,bush,pussy,0
http,groups,yahoo,com,9
http,www,colorado,edu,7
index,asp,path,wbball,14
http,www,trifter,com,-pacific/australia/the-worlds-most-beautiful-isle.38656
uww,edu,apics,apicshome,10
www,oxfam,org,uk,6
http,www,fxnetworks,com,1
http,www,flyballdogs,com,9
http,www,snowandgraham,com,12
en,wikipedia,org,wiki,11
pond,house,com,nesheltierescue,9
com,krossrodes,ct,htm,4
www,actionmoving,com,moving,6
http,www,sophia,ac,10
http,www,terjemar,net,11
http,www,kyrawines,com,9
www,cusat,ac,in,10
com,inthewild,van,anim,7
http,www,taichichen,org,14
http,www,leia,co,2
cookies,com,recipes,thank,6
com,pussy,index,html,0
www,provalisresearch,com,wordstat,10
aliciasrecipes,com,microwave,recipe,6
http,oregonstate,scout,com,14
www,reg,tcu,edu,10
http,www,thebangles,org,1
www,ritobaccocontrolnet,com,teengirl,5
http,www,newsblues,com,8
http,www,skydanceheadgear,com,12
msb,edu,prog,cmrc,10
members,optusnet,com,au,4
http,www,ncsu,edu,10
com,gzreviews,r,htm,4
www,ccas,ru,ccmech,11
gov,sci,techresources,human,10
http,www,up,ac,11
sebe,pages,default,aspx,10
http,www,angelfire,com,1
http,www,gordon,edu,14
www,itu,int,missions,13
http,www,medill,northwestern,8
http,www,classical,composers,1
http,www,thecampuschronicle,com,8
http,www,dipbot,unict,11
cheatscodesguides,com,nintendo,ds,4
g,clef,product,co,0
http,www,epinions,com,4
http,ceinfo,unh,edu,13
sex,video,porn,com,0
sex,picture,org,avs,0
com,gamecube,action,megama,4
www,geocities,com,ordlag,11
tools,ietf,org,html,3
esa,org,education,edupdfs,11
members,fortunecity,com,poppop,11
devons,com,rexnfx,html,9
www,bisexual,pics,com,0
www,meddean,luc,edu,5
porn,pics,com,granny,0
http,www,gut,ev,2
www,virtualitalia,com,recipes,6
http,en,wikipedia,org,7
http,www,gutenberg,org,1
http,www,easingtonsports,co,14
geocities,com,televisioncity,s,1
www,chicagomanualofstyle,org,cmosfaq,1
http,www,ifaroma,org,5
http,wii,gamespy,com,7
http,www,binocularschina,com,11
http,www,hoofcare,com,13
www,swc,ac,uk,10
http,www,gospelofjohnthefilm,com,1
http,www,montrosehospital,com,5
http,www,jamiebishop,com,0
game,over,net,reviews,id=49
www,barricksinsurance,com,html,6
ign,com,articles,p,4
http,presbyteryofglasgow,org,uk,13
www,nikibone,com,recipe,6
ncsu,edu,depts,hort,6
co,uk,echinoids,htm,11
http,www,busheysymphony,org,1
http,www,newsrecord,org,8
www,hampshireholisticvet,co,uk,5
http,www,spy,guide,13
amp,ece,cmu,edu,10
http,www,ascendancygaming,com,4
org,en,US,firefox,3
edu,athletics,sports,sportp,sport=field%20hockey
sex,pics,free,s,0
http,www,easttexasflyfishers,org,9
comcast,net,dean,w,9
http,home,vicnet,net,9
www,morgan,bros,co,2
http,www,nhk,or,7
www,well,com,mhuff,9
www,mining,journal,com,11
netcommunity,page,aspx,amp,pid=3525
hi,ho,ne,jp,0
http,www,jwhittentherapy,com,5
www,gamerevolution,com,oldsite,4
http,www,pbs,org,7
boglewood,com,cornaro,xtitian,1
http,www,foot,fetish,0
com,ps,action,socom,4
http,www,squawcreek,com,14
http,www,arkitip,com,1
http,groups,yahoo,com,0
v,fctsht,nutri,teen,7
http,www,cshl,org,11
upstatenyroads,com,exitindex,shtml,9
calvero,tripod,com,cleft,5
http,www,mnature,com,7
edu,allergies,index,html,5
uk,projgall,murray,index,11
escorts,gaylondon,co,uk,0
porn,movies,pictures,com,0
http,www,lupusuk,com,5
http,www,bigwhite,com,14
www,fs,fed,us,9
www,ababasoft,com,tread,4
trafalgar,intl,com,definitions,10
http,www,narprail,org,6
http,www,littleelves,com,12
com,fl,hautere,index,6
http,mikesrpgcenter,com,bgate,4
vatican,va,holy,father,13
http,www,heatherkovar,com,8
uwlax,edu,bio,s,11
http,www,tabs,accountants,2
http,bbc,trivialbeing,net,8
http,uniquenorthern,blogspot,com,13
bigblog,com,index,xml,8
org,cathen,b,htm,13
edu,primary,cfm,linkid,14
http,www,property,coach,6
http,www,recipezaar,com,6
http,www,prestige,escort,0
members,tripod,com,rogue,5
www,thespiannet,com,actresses,1
com,i,a,pages,10
hort,purdue,edu,newcrop,11
demon,co,uk,truth,1
http,www,woodus,com,3
http,www,marlbe,com,12
http,www,ac,nancy,7
neoseeker,com,games,products,4
http,www,office,com,3
meddean,luc,edu,lumen,5
ehsrm,bio,index,html,5
moneyfactory,com,section,cfm,9
http,www,lawrencebicycleclub,org,14
com,games,alterniverse,dr,4
www,floridata,com,ref,6
edu,guides,ethno,html,1
http,connections,smsd,org,10
www,ntsb,gov,aviation,9
cmu,edu,groups,ml,3
http,socserv,socsci,mcmaster,11
boa,constrictors,com,com,9
http,www,horseraceinsider,com,4
agt,net,public,jostan,12
http,www,aboutsportscars,com,14
http,www,trainingtools,com,3
http,www,geocities,com,1
co,uk,npk,infoindx,11
http,www,ninemonths,com,6
www,danwebb,net,javascript,3
whatscookingamerica,net,beef,htm,6
http,www,studmine,com,0
http,soccernet,espn,go,cc=5739
porn,pics,com,h,0
http,www,snowathome,com,14
http,www,disney,fr,7
www,fixitcredit,com,index,6
org,cathen,a,htm,13
org,article,aspx,id,13
www,cat,tales,com,12
com,pc,heroes,of,7
http,www,ricochetswimwear,com,12
http,www,dotronix,com,2
med,nyu,edu,groups,11
http,www,ginc,com,3
http,www,lizcarroll,com,1
apolloguide,com,mov,revtemp,1
hi,world,africa,countr,7
http,www,terrestrialball,com,13
www,freethebears,org,au,11
http,www,vitavita,com,12
www,bumc,bu,edu,13
http,www,angelfire,com,4
http,www,nuttrees,net,12
hk,content,mevent,chkc,7
www,sublimation,co,kr,2
nationalzoo,si,edu,publications,6
en,wikipedia,org,wiki,13
www,naked,lesbian,oral,0
group,spanking,in,edmo,0
cowboy,net,native,sacnfox,7
www,tandf,co,uk,11
http,www,matthewhunter,co,2
ign,com,objects,html,4
http,home,gci,net,10
http,www,kenyabirds,org,7
news,bbc,co,uk,14
www,teen,fuck,pics,0
http,www,umbcretrievers,com,14
porn,pics,free,p,0
http,www,designbrothers,net,3
http,www,megryan,net,1
geocities,com,wits,navigators,10
http,www,volleyballengland,org,14
kenyabirds,org,uk,stork,11
http,www,sonicteam,com,4
http,www,geocities,com,11
http,svmomblog,typepad,com,6
www,arcade,history,com,4
int,esahs,esa,vzumoc,7
arizona,edu,crit,lang,10
http,www,puzzle,tv,4
http,www,mylasiksurgery,com,5
gov,newhome,headlines,ast,7
www,post,edu,programs,10
http,www,juniormagazine,co,6
http,www,eburg,com,14
un,int,maldives,maldives,7
www,philographikon,com,botanicalprints,6
http,www,angelfire,com,4
evological,com,videoscope,html,3
www,irit,fr,activites,3
http,www,sdvfdrs,org,5
http,www,memach,com,2
com,tibs,default,htm,11
http,www,gamespot,com,4
health,bed,wetting,d,5
http,www,opinionsource,com,8
www,fisheroutdoor,co,uk,12
http,www,metdesign,com,2
http,www,parentsplace,com,5
angio,www,myristic,htm,11
tff,org,default,aspx,kulupid=3592
com,martha,pussy,htm,0
xtrasex,com,x,chubby,0
http,www,alexandriaanimalhospital,com,5
http,www,west,ext,7
en,wikipedia,org,wiki,3
tiffer,epinions,com,news,8
http,www,underwooddistributing,com,12
com,avocado,recipes,php,6
http,www,ibiblio,org,6
sas,upenn,edu,humm,13
recipesource,com,soups,soups,6
http,cessnock,yourguide,com,8
http,www,cinfis,com,2
www,recipesource,com,main,6
www,underwater,imaging,com,9
comet,lehman,cuny,edu,11
com,sport,asp,path,14
www,inframes,com,bft,2
com,pc,action,enemyterrito,7
www,jewishbabynames,net,baby,6
http,www,recipesource,com,6
http,www,carlbialik,com,8
dko,kuk,e,html,14
www,hungblackstuds,com,front,0
org,lob,lup,lucia,13
http,www,reptileallsorts,com,9
http,www,geocities,com,6
http,www,azinvestor,gov,6
plantnet,rbgsyd,nsw,gov,11
disney,go,com,dxd,7
a,pornsite,com,angie,0
http,www,milleunanotte,com,0
www,sacollectables,com,donut,6
ipm,iastate,edu,ipm,11
http,www,odin,inc,3
http,www,alllatinagirls,com,0
os,ezine,com,v,4
http,www,geocities,com,7
http,www,glassartbytiiu,biz,12
http,www,hispandex,com,0
http,www,macleans,ca,8
co,uk,reviews,vmcdermid,1
time,com,time,olympics,14
http,www,tripodsolutions,net,10
http,myweb,tiscali,co,1
http,www,fieldservices,com,2
the,orb,net,non,13
ejournals,spt,spt,html,13
http,www,barometersurveys,com,8
docs,ask,astro,an,7
www,geocities,com,motorcity,9
if,org,games,arthur,4
http,www,megatrends,com,3
golfbc,com,courses,thebear,14
spj,org,ethics,asp,8
identification,co,uk,skye,11
http,www,absolute,yachting,9
http,kiisu,jpn,org,0
php,scripts,and,pr,3
http,www,m,assonline,10
http,www,airworthinessworldwide,com,2
usps,com,communications,news,11
if,org,authors,lebling,4
edu,athletics,sportmain,ph,14
http,www,canuteson,com,13
p,ezboard,com,bpolycysters,5
uva,nl,bis,flora,menuentry=soorten&amp
org,cgi,content,abstract,5
com,cases,lostfil,html,13
springer,com,west,home,11
http,www,oktoberfesttournaments,com,14
www,fs,fed,us,11
http,www,kingtornado,com,14
www,spedeworth,co,uk,14
http,www,bixpix,com,2
att,com,njas,codes,11
a,slam,index,htm,0
www,ncjrs,org,txtfiles,13
http,www,spankingtv,com,0
http,imagine,gsfc,nasa,11
www,netjak,com,reviews,4
thinkquest,org,mozrep,htm,7
http,www,city,kamloops,5
http,texasgolfnews,blogspot,com,14
channels,dal,net,batonrouge,3
org,index,php,page,8
www,recipesource,com,soups,6
http,www,bsatroop,net,7
http,www,stedwardsny,org,13
http,members,tripod,com,11
http,www,cancer,org,5
www,dojinshi,biz,hentai,0
homepage,t,online,de,11
audiologyonline,com,articles,articl,5
www,adventuremania,co,za,9
nl,dimitri,doxygen,index,3
http,www,telefonsex,villa,0
www,geocities,com,eerail,9
www,up,com,do,did=1
about,com,od,miscellaneousrecipes,6
iriz,hanazono,ac,jp,13
www,atlasgeo,net,flags,10
http,www,timeaftertimevintageclothing,com,12
http,www,hotquanta,com,11
http,www,blackpussy,com,0
http,www,a,pics,0
http,www,angelfire,com,1
http,www,kennesaw,edu,10
http,bush,tamu,edu,11
missouri,edu,xplor,wasteman,6
http,www,diabetes,org,5
db,com,health,a,5
ph,utexas,edu,phy,11
www,manzoku,or,jp,0
student,express,co,uk,10
com,mov,revtemp,asp,1
www,pathguy,com,d,4
http,johnsuxatdiablo,tripod,com,4
http,www,geocities,com,1
http,www,tarzan,cc,1
http,www,blarg,net,1
http,www,ortakales,com,1
http,xbox,gamespy,com,4
http,www,reporter,times,8
www,uwp,edu,alumni,10
http,www,brentspencebridgecorridor,com,9
www,allmusclecars,com,wagon,9
www,tonykanaan,com,br,14
sportsillustrated,cnn,com,basketball,14
nasa,gov,docs,ask,7
porn,pics,free,porn,0
www,stmichaels,westernnewfoundland,angl,13
http,www,vidmon,com,8
http,www,dentalwhmis,com,5
http,www,gopickerel,com,9
com,bios,hairebio,html,2
http,www,redrocket,co,2
http,www,geocities,com,9
www,hscj,ufl,edu,5
about,com,blbasic,htm,7
http,www,facial,cumshots,0
home,clear,net,nz,9
http,www,wikimedia,org,10
com,main,dishes,sandwiches,6
review,org,authorarchives,vaknin,8
http,www,projectes,net,11
messagecentral,net,wtrwebring,html,1
up,com,do,gameoverview,7
http,www,interactivereporting,net,3
com,r,q,pizza,6
http,www,greenpear,com,12
http,www,pittco,org,4
http,auto,howstuffworks,com,6
www,nytimes,com,health,6
http,digital,monsters,iespana,7
http,www,gamespot,com,4
fed,us,database,feis,11
com,bibleanswers,result,php,13
com,titles,road,perditio,1
www,labsmart,iwarp,com,11
http,www,state,sd,6
france,pub,com,food,6
http,www,justinjin,com,8
http,uk,gamespot,com,mode=previews
org,kc,kc,html,7
http,www,jdcassidy,net,3
kidshealth,org,parent,growth,5
www,ucy,ac,cy,11
http,www,csmonitor,com,8
web,extension,uiuc,edu,6
susqu,edu,sports,teams,14
com,group,lotr,adult,0
www,vellacheese,com,html,6
http,gameboy,gamezone,com,4
http,www,cfjackson,us,1
http,www,advantageemblem,com,2
http,www,riva,com,9
http,www,angelfire,com,9
http,members,tripod,com,6
http,www,lysator,liu,3
www,biblein,days,org,13
www,bclocalnews,com,bc,8
index,asp,path,wtrack,14
http,www,thtexas,org,9
http,www,docguide,com,5
e,dition,net,of,11
ik,pmr,com,vec,9
amateur,paysites,org,carmens,0
http,www,stg,org,10
www,magdjcr,co,uk,10
http,www,stronglite,co,2
attra,pub,weed,html,11
gen,index,do,league,14
www,pammontgomerywc,homestead,com,12
com,article,php,sid,7
http,www,richmcculley,com,1
http,www,zanesville,ohiou,10
http,www,bucknell,edu,3
au,elaw,issues,v,5
search,yumyum,com,recipe,6
www,angelfire,com,oh,0
http,library,thinkquest,org,7
http,www,cfaith,com,3
http,www,georgiaswearableart,com,12
www,crashbox,com,mailman,4
http,www,yourchildlearns,com,7
www,casinogaming,com,tutorials,4
hawaii,edu,faculty,carr,11
gameboy,advance,v,rally,4
www,takecountryback,com,features,1
http,thedump,classicgaming,gamespy,4
http,www,webzmaker,com,3
http,www,angelfire,com,14
https,www,mozilla,org,3
www,ncbi,nlm,nih,db=omim&amp
http,www,emedicinehealth,com,5
www,priory,com,vet,5
http,www,tarzanatc,org,5
es,optmat,index,html,11
http,www,termseekinc,com,3
eircom,net,%,ehedgerow,9
www,farrellmedia,com,weblog,8
mov,revtemp,asp,cid,1
www,chris,kimble,com,10
wikipedia,org,wiki,united,14
www,jsward,com,shanty,1
http,home,no,net,9
www,estudiovip,com,ar,0
www,fe,lines,co,0
http,www,dog,ids,12
www,dental,washington,edu,5
worldebooklibrary,com,ebooks,worlde,1
http,www,dufftowngolfclub,com,14
tch,bio,a,v,1
http,www,nikkifritz,com,0
nakedfuckpics,com,strap,on,0
fchd,info,cookhamd,htm,14
http,www,djournal,com,8
http,groups,yahoo,com,10
http,www,geocities,com,4
www,lookoutsoft,net,products,3
http,www,worthplaying,com,4
edu,shavlik,uwml,html,3
edu,dorn,ssha,projects,13
www,jersey,net,mountaindog,9
http,www,evillabs,sk,3
www,botany,hawaii,edu,11
http,www,solcomhouse,com,7
com,uhsweb,tos,php,4
www,ocn,ne,jp,11
com,ar,modferm,htm,11
www,music,indiana,edu,1
org,access,states,oh,5
http,www,ecology,kids,7
http,fiction,fandomish,net,0
com,people,l,john,1
http,nightfalcons,ionichost,com,4
www,padrepat,com,travel,9
http,www,diet,recipes,6
com,shop,d,hc,id=1800019621&amp
http,www,geocities,com,11
bin,gettrdoc,ad,ada,location=u2&amp
sins,of,a,solar,7
http,feeds,feedburner,com,8
www,recreational,vehicle,insurance,2
http,sensationalsecrets,com,joomlaya,0
www,maroondahleader,com,au,8
http,open,site,org,4
ucblibraries,colorado,edu,govpubs,7
gov,kids,imagers,intro,7
com,dreamcast,sim,segabass,4
http,fairfield,yourguide,com,8
unl,edu,epublic,pages,6
http,www,dipbot,unict,11
bali,directory,com,arts,10
http,www,cancer,gov,5
kudzukat,kks,soft,html,3
http,reference,aol,com,10
com,sports,w,voll,14
rdg,ac,uk,acadepts,10
http,www,babynursesamerica,com,6
www,zse,ifd,uni,10
www,pl,design,co,3
http,www,tantra,beam,0
drug,p,p,html,5
http,www,salon,com,13
www,portsight,com,products,culturealias=en-us
http,www,howkidsdevelop,com,5
http,www,poonpictures,com,0
http,www,amatorlandia,pl,0
http,www,international,search,3
www,nsrl,ttu,edu,7
www,rpgfan,com,reviews,4
http,infolab,stanford,edu,10
com,recipes,index,html,6
www,wildlife,rescue,org,9
http,www,allmusic,com,sql=aajq67uq070jd
blumtn,home,comcast,net,9
http,www,eastbourneas,org,11
http,www,hollandc,pe,8
http,www,webring,com,9
http,wc,rootsweb,ancestry,13
com,soups,soups,rec,6
www,amateur,sex,amateur,0
www,nau,edu,cline,10
http,www,bigissueground,com,13
uk,xbox,far,cry,7
users,bigpond,net,au,12
http,www,awsaeast,org,14
http,depts,washington,edu,2
http,www,hartfordcitynewstimes,com,8
http,www,dickhardwick,com,1
http,www,enature,com,searchtext=godwit&amp
xbox,gamespy,com,xbox,4
pics,com,amateur,porn,0
http,www,davekopel,com,13
org,aos,messageboard,db,6
www,geocities,com,boyan,14
groups,yahoo,com,group,13
http,www,derfaulenzer,de,7
